날짜,시간,기온(°C),강수량(mm),풍속(m/s),습도(%)
2017-04-22,13:00,20.4,0.0,2.7,22.0
2017-04-22,14:00,21.6,0.0,3.4,21.0
2017-04-22,15:00,22.3,0.0,2.0,20.0
2017-04-22,16:00,21.8,0.0,4.0,23.0
2017-04-22,17:00,20.3,0.0,4.7,25.0
2017-04-22,18:00,18.8,0.0,4.3,28.0
2017-04-22,19:00,16.4,0.0,4.2,33.0
2017-04-22,20:00,14.7,0.0,3.1,37.0
2017-04-22,21:00,14.1,0.0,3.0,37.0
2017-04-22,22:00,13.3,0.0,1.8,44.0
2017-04-22,23:00,12.2,0.0,1.2,50.0
2017-04-23,0:00,11.6,0.0,0.6,52.0
2017-04-23,1:00,11.2,0.0,1.6,55.0
2017-04-23,2:00,10.6,0.0,1.5,58.0
2017-04-23,3:00,10.2,0.0,1.3,63.0
2017-04-23,4:00,9.9,0.0,1.4,68.0
2017-04-23,5:00,9.5,0.0,0.8,73.0
2017-04-23,6:00,8.9,0.0,0.2,75.0
2017-04-23,7:00,9.3,0.0,0.2,67.0
2017-04-23,8:00,12.1,0.0,1.9,58.0
2017-04-23,9:00,14.2,0.0,1.8,51.0
2017-04-23,10:00,16.9,0.0,1.8,35.0
2017-04-23,11:00,18.9,0.0,2.0,30.0
2017-04-23,12:00,20.5,0.0,2.8,22.0
2017-04-23,13:00,20.8,0.0,4.6,18.0
2017-04-23,14:00,21.1,0.0,6.0,19.0
2017-04-23,15:00,21.1,0.0,5.6,21.0
2017-04-23,16:00,20.8,0.0,5.1,22.0
2017-04-23,17:00,19.8,0.0,5.3,21.0
2017-04-23,18:00,18.3,0.0,5.2,24.0
2017-04-23,19:00,16.5,0.0,3.4,29.0
2017-04-23,20:00,15.0,0.0,2.7,30.0
2017-04-23,21:00,14.0,0.0,2.7,30.0
2017-04-23,22:00,13.4,0.0,2.1,31.0
2017-04-23,23:00,12.5,0.0,1.4,32.0
2017-04-24,0:00,12.1,0.0,1.8,34.0
2017-04-24,1:00,11.0,0.0,0.4,42.0
2017-04-24,2:00,10.4,0.0,0.6,42.0
2017-04-24,3:00,10.1,0.0,0.0,44.0
2017-04-24,4:00,9.5,0.0,0.5,49.0
2017-04-24,5:00,8.9,0.0,1.4,53.0
2017-04-24,6:00,8.3,0.0,1.6,55.0
2017-04-24,7:00,8.7,0.0,1.7,50.0
2017-04-24,8:00,12.2,0.0,1.9,42.0
2017-04-24,9:00,14.8,0.0,1.9,37.0
2017-04-24,10:00,17.6,0.0,2.3,30.0
2017-04-24,11:00,19.1,0.0,3.9,24.0
2017-04-24,12:00,20.2,0.0,2.9,23.0
2017-04-24,13:00,21.1,0.0,3.5,22.0
2017-04-24,14:00,20.8,0.0,5.1,25.0
2017-04-24,15:00,20.0,0.0,4.9,24.0
2017-04-24,16:00,20.1,0.0,4.5,25.0
2017-04-24,17:00,20.3,0.0,4.1,24.0
2017-04-24,18:00,18.5,0.0,4.5,27.0
2017-04-24,19:00,16.5,0.0,0.0,31.0
2017-04-24,20:00,15.5,0.0,3.4,45.0
2017-04-24,21:00,14.7,0.0,2.4,50.0
2017-04-24,22:00,14.0,0.0,1.4,47.0
2017-04-24,23:00,14.3,0.0,0.0,49.0
2017-04-25,0:00,14.1,0.0,0.0,55.0
2017-04-25,1:00,14.0,0.0,0.0,52.0
2017-04-25,2:00,14.0,0.0,0.0,50.0
2017-04-25,3:00,13.5,0.0,0.9,52.0
2017-04-25,4:00,13.7,0.0,1.0,48.0
2017-04-25,5:00,13.5,0.0,0.5,49.0
2017-04-25,6:00,13.2,0.0,0.9,55.0
2017-04-25,7:00,13.2,0.0,0.5,52.0
2017-04-25,8:00,15.1,0.0,4.2,63.0
2017-04-25,9:00,15.7,0.0,2.7,61.0
2017-04-25,10:00,16.8,0.0,3.2,61.0
2017-04-25,11:00,18.6,0.0,3.2,56.0
2017-04-25,12:00,19.4,0.0,4.9,55.0
2017-04-25,13:00,20.1,0.0,4.9,52.0
2017-04-25,14:00,20.3,0.0,4.0,51.0
2017-04-25,15:00,19.8,0.0,4.2,48.0
2017-04-25,16:00,19.6,0.0,3.4,44.0
2017-04-25,17:00,18.8,0.0,2.5,52.0
2017-04-25,18:00,17.8,0.0,3.6,53.0
2017-04-25,19:00,16.9,0.0,2.4,55.0
2017-04-25,20:00,15.2,0.0,3.6,64.0
2017-04-25,21:00,14.7,0.0,2.3,68.0
2017-04-25,22:00,14.1,0.0,3.1,68.0
2017-04-25,23:00,13.8,0.0,3.2,69.0
2017-04-26,0:00,14.1,0.0,1.5,62.0
2017-04-26,1:00,13.6,0.0,2.2,70.0
2017-04-26,2:00,13.2,0.0,2.2,71.0
2017-04-26,3:00,12.8,0.0,1.9,76.0
2017-04-26,4:00,12.2,0.0,3.0,76.0
2017-04-26,5:00,11.6,0.0,2.0,73.0
2017-04-26,6:00,10.9,0.0,2.0,61.0
2017-04-26,7:00,10.7,0.0,2.0,45.0
2017-04-26,8:00,12.4,0.0,2.0,35.0
2017-04-26,9:00,14.4,0.0,3.1,32.0
2017-04-26,10:00,16.4,0.0,4.1,26.0
2017-04-26,11:00,18.1,0.0,3.5,17.0
2017-04-26,12:00,19.4,0.0,2.5,16.0
2017-04-26,13:00,19.2,0.0,4.0,16.0
2017-04-26,14:00,19.7,0.0,4.6,16.0
2017-04-26,15:00,19.9,0.0,4.8,15.0
2017-04-26,16:00,19.6,0.0,5.0,22.0
2017-04-26,17:00,18.9,0.0,4.4,22.0
2017-04-26,18:00,17.8,0.0,4.7,25.0
2017-04-26,19:00,16.1,0.0,4.3,24.0
2017-04-26,20:00,14.6,0.0,3.8,29.0
2017-04-26,21:00,13.9,0.0,1.8,25.0
2017-04-26,22:00,13.1,0.0,2.1,31.0
2017-04-26,23:00,12.3,0.0,3.7,35.0
2017-04-27,0:00,11.7,0.0,3.1,38.0
2017-04-27,1:00,11.0,0.0,2.8,42.0
2017-04-27,2:00,10.8,0.0,3.8,45.0
2017-04-27,3:00,9.9,0.0,2.6,49.0
2017-04-27,4:00,9.2,0.0,1.8,53.0
2017-04-27,5:00,8.5,0.0,1.5,55.0
2017-04-27,6:00,7.9,0.0,1.0,55.0
2017-04-27,7:00,9.1,0.0,2.2,53.0
2017-04-27,8:00,11.2,0.0,1.8,44.0
2017-04-27,9:00,13.4,0.0,2.8,35.0
2017-04-27,10:00,14.9,0.0,2.5,33.0
2017-04-27,11:00,17.0,0.0,4.2,24.0
2017-04-27,12:00,18.2,0.0,4.8,21.0
2017-04-27,13:00,18.8,0.0,3.8,23.0
2017-04-27,14:00,19.2,0.0,5.4,23.0
2017-04-27,15:00,19.4,0.0,5.9,21.0
2017-04-27,16:00,18.6,0.0,5.8,22.0
2017-04-27,17:00,17.9,0.0,4.5,24.0
2017-04-27,18:00,16.6,0.0,5.0,25.0
2017-04-27,19:00,15.0,0.0,4.4,35.0
2017-04-27,20:00,13.3,0.0,3.1,48.0
2017-04-27,21:00,12.3,0.0,3.3,57.0
2017-04-27,22:00,11.7,0.0,2.9,65.0
2017-04-27,23:00,11.1,0.0,2.3,72.0
2017-04-28,0:00,10.9,0.0,2.1,71.0
2017-04-28,1:00,10.7,0.0,2.4,72.0
2017-04-28,2:00,10.5,0.0,2.4,73.0
2017-04-28,3:00,10.1,0.0,1.6,73.0
2017-04-28,4:00,9.5,0.0,0.7,76.0
2017-04-28,5:00,9.2,0.0,2.2,77.0
2017-04-28,6:00,9.0,0.0,1.1,79.0
2017-04-28,7:00,9.5,0.0,1.5,72.0
2017-04-28,8:00,11.4,0.0,0.7,59.0
2017-04-28,9:00,14.4,0.0,2.1,49.0
2017-04-28,10:00,16.7,0.0,3.9,39.0
2017-04-28,11:00,18.7,0.0,4.6,34.0
2017-04-28,12:00,20.1,0.0,5.0,32.0
2017-04-28,13:00,20.9,0.0,5.3,29.0
2017-04-28,14:00,20.9,0.0,4.2,33.0
2017-04-28,15:00,20.3,0.0,4.8,34.0
2017-04-28,16:00,19.6,0.0,4.2,36.0
2017-04-28,17:00,18.3,0.0,4.3,43.0
2017-04-28,18:00,16.9,0.0,4.4,49.0
2017-04-28,19:00,15.5,0.0,2.9,57.0
2017-04-28,20:00,13.9,0.0,2.8,66.0
2017-04-28,21:00,12.8,0.0,2.7,69.0
2017-04-28,22:00,12.2,0.0,2.3,72.0
2017-04-28,23:00,11.7,0.0,1.3,76.0
2017-04-29,0:00,11.5,0.0,1.2,73.0
2017-04-29,1:00,11.3,0.0,1.6,71.0
2017-04-29,2:00,10.9,0.0,1.4,74.0
2017-04-29,3:00,10.5,0.0,1.2,74.0
2017-04-29,4:00,10.2,0.0,0.7,75.0
2017-04-29,5:00,9.9,0.0,0.3,77.0
2017-04-29,6:00,9.6,0.0,0.9,73.0
2017-04-29,7:00,10.1,0.0,2.0,70.0
2017-04-29,8:00,13.0,0.0,2.6,65.0
2017-04-29,9:00,15.5,0.0,1.9,53.0
2017-04-29,10:00,17.4,0.0,2.7,46.0
2017-04-29,11:00,19.7,0.0,2.4,41.0
2017-04-29,12:00,21.6,0.0,3.5,34.0
2017-04-29,13:00,22.1,0.0,6.0,22.0
2017-04-29,14:00,23.1,0.0,4.3,23.0
2017-04-29,15:00,23.5,0.0,4.1,20.0
2017-04-29,16:00,23.5,0.0,4.1,17.0
2017-04-29,17:00,22.6,0.0,5.4,18.0
2017-04-29,18:00,21.7,0.0,3.8,19.0
2017-04-29,19:00,20.1,0.0,4.2,22.0
2017-04-29,20:00,19.2,0.0,4.1,23.0
2017-04-29,21:00,18.2,0.0,2.2,30.0
2017-04-29,22:00,17.3,0.0,2.9,37.0
2017-04-29,23:00,16.6,0.0,2.3,47.0
2017-04-30,0:00,16.2,0.0,2.8,51.0
2017-04-30,1:00,16.0,0.0,2.8,55.0
2017-04-30,2:00,15.8,0.0,3.1,60.0
2017-04-30,3:00,15.6,0.0,2.1,65.0
2017-04-30,4:00,14.9,0.0,1.0,63.0
2017-04-30,5:00,14.0,0.0,0.4,71.0
2017-04-30,6:00,13.7,0.0,0.3,71.0
2017-04-30,7:00,14.3,0.0,0.6,69.0
2017-04-30,8:00,16.4,0.0,1.0,62.0
2017-04-30,9:00,18.2,0.0,2.4,60.0
2017-04-30,10:00,20.3,0.0,2.6,56.0
2017-04-30,11:00,22.3,0.0,2.8,51.0
2017-04-30,12:00,24.5,0.0,3.5,38.0
2017-04-30,13:00,26.3,0.0,4.3,31.0
2017-04-30,14:00,27.4,0.0,3.7,28.0
2017-04-30,15:00,27.2,0.0,4.3,31.0
2017-04-30,16:00,26.6,0.0,4.0,39.0
2017-04-30,17:00,25.6,0.0,3.0,41.0
2017-04-30,18:00,22.5,0.0,3.7,53.0
2017-04-30,19:00,20.6,0.0,2.6,60.0
2017-04-30,20:00,18.8,0.0,3.9,64.0
2017-04-30,21:00,17.7,0.0,2.5,66.0
2017-04-30,22:00,16.6,0.0,2.1,71.0
2017-04-30,23:00,15.8,0.0,3.0,76.0
2017-05-01,0:00,15.1,0.0,1.6,79.0
2017-05-01,1:00,14.6,0.0,1.1,82.0
2017-05-01,2:00,14.2,0.0,2.0,83.0
2017-05-01,3:00,13.8,0.0,0.2,86.0
2017-05-01,4:00,13.4,0.0,0.3,86.0
2017-05-01,5:00,13.1,0.0,0.7,84.0
2017-05-01,6:00,12.8,0.0,1.4,84.0
2017-05-01,7:00,13.7,0.0,1.9,65.0
2017-05-01,8:00,16.6,0.0,2.7,44.0
2017-05-01,9:00,19.4,0.0,3.6,37.0
2017-05-01,10:00,21.5,0.0,1.9,37.0
2017-05-01,11:00,23.1,0.0,1.5,34.0
2017-05-01,12:00,24.7,0.0,2.4,30.0
2017-05-01,13:00,26.3,0.0,2.1,25.0
2017-05-01,14:00,27.4,0.0,1.7,23.0
2017-05-01,15:00,27.8,0.0,1.5,22.0
2017-05-01,16:00,28.1,0.0,2.0,19.0
2017-05-01,17:00,26.7,0.0,4.2,32.0
2017-05-01,18:00,24.4,0.0,3.6,39.0
2017-05-01,19:00,22.7,0.0,3.1,41.0
2017-05-01,20:00,21.3,0.0,0.8,47.0
2017-05-01,21:00,20.3,0.0,0.9,49.0
2017-05-01,22:00,19.3,0.0,3.7,52.0
2017-05-01,23:00,18.6,0.0,0.3,58.0
2017-05-02,0:00,17.8,0.0,1.2,59.0
2017-05-02,1:00,17.1,0.0,0.8,53.0
2017-05-02,2:00,16.3,0.0,2.4,59.0
2017-05-02,3:00,15.9,0.0,1.7,59.0
2017-05-02,4:00,15.7,0.0,1.2,63.0
2017-05-02,5:00,15.5,0.0,0.4,66.0
2017-05-02,6:00,15.3,0.0,2.6,69.0
2017-05-02,7:00,15.3,0.0,1.5,68.0
2017-05-02,8:00,17.0,0.0,0.4,59.0
2017-05-02,9:00,19.8,0.0,2.1,48.0
2017-05-02,10:00,22.2,0.0,2.2,38.0
2017-05-02,11:00,24.0,0.0,1.5,34.0
2017-05-02,12:00,25.4,0.0,1.7,30.0
2017-05-02,13:00,27.1,0.0,2.2,29.0
2017-05-02,14:00,26.8,0.0,2.6,30.0
2017-05-02,15:00,27.7,0.0,1.3,27.0
2017-05-02,16:00,26.6,0.0,3.1,33.0
2017-05-02,17:00,24.8,0.0,3.6,33.0
2017-05-02,18:00,23.5,0.0,4.4,33.0
2017-05-02,19:00,21.6,0.0,3.7,36.0
2017-05-02,20:00,20.1,0.0,1.2,42.0
2017-05-02,21:00,19.4,0.0,2.4,39.0
2017-05-02,22:00,19.2,0.0,3.0,29.0
2017-05-02,23:00,18.8,0.0,2.9,31.0
2017-05-03,0:00,18.4,0.0,3.1,31.0
2017-05-03,1:00,17.6,0.0,2.3,34.0
2017-05-03,2:00,16.8,0.0,1.6,40.0
2017-05-03,3:00,16.1,0.0,0.6,45.0
2017-05-03,4:00,15.4,0.0,0.9,50.0
2017-05-03,5:00,14.8,0.0,0.9,51.0
2017-05-03,6:00,14.6,0.0,0.6,53.0
2017-05-03,7:00,15.0,0.0,1.1,50.0
2017-05-03,8:00,17.4,0.0,0.3,39.0
2017-05-03,9:00,20.0,0.0,1.0,32.0
2017-05-03,10:00,23.3,0.0,1.2,32.0
2017-05-03,11:00,25.6,0.0,1.8,29.0
2017-05-03,12:00,27.3,0.0,2.7,26.0
2017-05-03,13:00,28.4,0.0,1.9,20.0
2017-05-03,14:00,29.6,0.0,2.5,22.0
2017-05-03,15:00,30.0,0.0,3.2,16.0
2017-05-03,16:00,29.2,0.0,3.9,25.0
2017-05-03,17:00,28.1,0.0,4.4,25.0
2017-05-03,18:00,25.9,0.0,7.0,25.0
2017-05-03,19:00,22.7,0.0,4.7,34.0
2017-05-03,20:00,20.7,0.0,3.7,37.0
2017-05-03,21:00,20.2,0.0,2.8,33.0
2017-05-03,22:00,19.4,0.0,0.3,42.0
2017-05-03,23:00,18.5,0.0,0.6,45.0
2017-05-04,0:00,17.7,0.0,1.0,43.0
2017-05-04,1:00,17.4,0.0,1.3,44.0
2017-05-04,2:00,17.0,0.0,0.5,47.0
2017-05-04,3:00,16.0,0.0,0.1,52.0
2017-05-04,4:00,15.3,0.0,1.8,52.0
2017-05-04,5:00,14.9,0.0,0.9,51.0
2017-05-04,6:00,14.8,0.0,1.3,55.0
2017-05-04,7:00,15.7,0.0,1.4,51.0
2017-05-04,8:00,18.7,0.0,1.3,43.0
2017-05-04,9:00,21.8,0.0,1.0,34.0
2017-05-04,10:00,24.0,0.0,1.7,34.0
2017-05-04,11:00,25.2,0.0,1.7,30.0
2017-05-04,12:00,25.3,0.0,2.4,31.0
2017-05-04,13:00,26.4,0.0,2.1,28.0
2017-05-04,14:00,26.7,0.0,3.4,30.0
2017-05-04,15:00,26.3,0.0,3.9,31.0
2017-05-04,16:00,25.0,0.0,4.9,37.0
2017-05-04,17:00,23.8,0.0,3.5,39.0
2017-05-04,18:00,23.3,0.0,3.5,40.0
2017-05-04,19:00,22.6,0.0,2.3,43.0
2017-05-04,20:00,21.4,0.0,3.7,49.0
2017-05-04,21:00,20.8,0.0,1.8,48.0
2017-05-04,22:00,20.5,0.0,1.6,54.0
2017-05-04,23:00,20.3,0.0,2.3,55.0
2017-05-05,0:00,20.0,0.0,2.2,58.0
2017-05-05,1:00,19.8,0.0,2.2,58.0
2017-05-05,2:00,19.4,0.0,2.7,59.0
2017-05-05,3:00,18.9,0.0,2.3,60.0
2017-05-05,4:00,18.6,0.0,2.3,61.0
2017-05-05,5:00,18.3,0.0,2.3,64.0
2017-05-05,6:00,17.9,0.0,1.6,67.0
2017-05-05,7:00,18.0,0.0,0.3,61.0
2017-05-05,8:00,19.6,0.0,1.4,54.0
2017-05-05,9:00,21.7,0.0,0.9,47.0
2017-05-05,10:00,24.0,0.0,2.2,42.0
2017-05-05,11:00,25.3,0.0,2.6,39.0
2017-05-05,12:00,26.0,0.0,3.3,40.0
2017-05-05,13:00,25.6,0.0,3.9,41.0
2017-05-05,14:00,26.3,0.0,4.3,39.0
2017-05-05,15:00,26.6,0.0,4.8,38.0
2017-05-05,16:00,25.7,0.0,5.6,41.0
2017-05-05,17:00,23.7,0.0,6.4,49.0
2017-05-05,18:00,22.5,0.0,4.1,54.0
2017-05-05,19:00,19.7,0.0,4.3,60.0
2017-05-05,20:00,18.8,0.0,4.6,69.0
2017-05-05,21:00,18.1,0.0,4.6,73.0
2017-05-05,22:00,17.5,0.0,3.1,78.0
2017-05-05,23:00,16.3,0.0,4.5,78.0
2017-05-06,0:00,15.5,0.0,5.4,48.0
2017-05-06,1:00,14.2,0.0,4.9,33.0
2017-05-06,2:00,13.2,0.0,2.5,25.0
2017-05-06,3:00,12.3,0.0,2.8,22.0
2017-05-06,4:00,11.8,0.0,2.5,21.0
2017-05-06,5:00,11.0,0.0,1.3,25.0
2017-05-06,6:00,10.1,0.0,0.9,29.0
2017-05-06,7:00,10.6,0.0,0.7,22.0
2017-05-06,8:00,13.4,0.0,2.6,21.0
2017-05-06,9:00,15.4,0.0,3.1,19.0
2017-05-06,10:00,16.8,0.0,4.2,16.0
2017-05-06,11:00,18.0,0.0,5.0,18.0
2017-05-06,12:00,19.1,0.0,5.2,18.0
2017-05-06,13:00,19.2,0.0,5.6,16.0
2017-05-06,14:00,18.7,0.0,6.4,25.0
2017-05-06,15:00,18.7,0.0,4.9,36.0
2017-05-06,16:00,18.0,0.0,7.1,38.0
2017-05-06,17:00,17.8,0.0,6.5,36.0
2017-05-06,18:00,16.8,0.0,6.2,41.0
2017-05-06,19:00,15.4,0.0,5.3,46.0
2017-05-06,20:00,14.7,0.0,2.9,46.0
2017-05-06,21:00,14.0,0.0,2.9,43.0
2017-05-06,22:00,13.5,0.0,2.2,39.0
2017-05-06,23:00,12.9,0.0,1.3,43.0
2017-05-07,0:00,12.6,0.0,2.4,48.0
2017-05-07,1:00,12.3,0.0,1.2,54.0
2017-05-07,2:00,11.9,0.0,2.1,58.0
2017-05-07,3:00,11.5,0.0,2.4,64.0
2017-05-07,4:00,11.5,0.0,2.3,71.0
2017-05-07,5:00,11.1,0.0,1.7,75.0
2017-05-07,6:00,10.9,0.0,0.8,77.0
2017-05-07,7:00,11.9,0.0,2.4,71.0
2017-05-07,8:00,13.8,0.0,1.9,64.0
2017-05-07,9:00,15.4,0.0,2.7,62.0
2017-05-07,10:00,17.5,0.0,3.1,56.0
2017-05-07,11:00,19.7,0.0,3.5,45.0
2017-05-07,12:00,21.2,0.0,4.2,26.0
2017-05-07,13:00,21.4,0.0,5.7,23.0
2017-05-07,14:00,21.9,0.0,5.4,21.0
2017-05-07,15:00,22.5,0.0,5.6,23.0
2017-05-07,16:00,22.2,0.0,5.7,18.0
2017-05-07,17:00,21.9,0.0,4.1,17.0
2017-05-07,18:00,20.7,0.0,4.3,19.0
2017-05-07,19:00,18.5,0.0,5.3,21.0
2017-05-07,20:00,17.0,0.0,2.4,27.0
2017-05-07,21:00,16.2,0.0,3.5,29.0
2017-05-07,22:00,15.4,0.0,2.2,33.0
2017-05-07,23:00,14.9,0.0,2.4,35.0
2017-05-08,0:00,14.1,0.0,2.0,41.0
2017-05-08,1:00,13.0,0.0,0.5,48.0
2017-05-08,2:00,12.2,0.0,0.5,48.0
2017-05-08,3:00,12.3,0.0,0.7,49.0
2017-05-08,4:00,11.8,0.0,0.8,51.0
2017-05-08,5:00,11.3,0.0,2.0,51.0
2017-05-08,6:00,11.2,0.0,1.8,52.0
2017-05-08,7:00,12.5,0.0,1.6,48.0
2017-05-08,8:00,15.3,0.0,1.5,43.0
2017-05-08,9:00,17.8,0.0,2.1,47.0
2017-05-08,10:00,19.6,0.0,2.9,50.0
2017-05-08,11:00,21.4,0.0,3.0,46.0
2017-05-08,12:00,23.2,0.0,3.7,45.0
2017-05-08,13:00,23.1,0.0,3.6,44.0
2017-05-08,14:00,23.3,0.0,3.6,45.0
2017-05-08,15:00,22.8,0.0,4.3,40.0
2017-05-08,16:00,22.3,0.0,2.7,42.0
2017-05-08,17:00,21.1,0.0,3.3,42.0
2017-05-08,18:00,20.2,0.0,3.0,40.0
2017-05-08,19:00,19.3,0.0,2.4,36.0
2017-05-08,20:00,18.6,0.0,2.3,35.0
2017-05-08,21:00,18.3,0.0,1.0,37.0
2017-05-08,22:00,18.0,0.0,1.4,36.0
2017-05-08,23:00,17.7,0.0,1.1,36.0
2017-05-09,0:00,17.3,0.0,1.3,39.0
2017-05-09,1:00,17.2,0.0,0.4,44.0
2017-05-09,2:00,16.5,0.0,1.1,43.0
2017-05-09,3:00,16.6,0.0,2.8,48.0
2017-05-09,4:00,15.7,0.0,2.4,56.0
2017-05-09,5:00,15.4,0.0,1.7,57.0
2017-05-09,6:00,15.3,0.0,1.1,54.0
2017-05-09,7:00,15.6,0.0,2.2,53.0
2017-05-09,8:00,16.0,0.0,0.5,54.0
2017-05-09,9:00,16.6,0.0,0.9,53.0
2017-05-09,10:00,17.2,0.0,0.2,52.0
2017-05-09,11:00,18.0,0.0,2.3,53.0
2017-05-09,12:00,19.3,0.0,3.2,52.0
2017-05-09,13:00,20.0,0.0,1.9,44.0
2017-05-09,14:00,22.5,0.0,2.9,37.0
2017-05-09,15:00,21.3,0.0,2.3,43.0
2017-05-09,16:00,19.9,0.3,0.9,56.0
2017-05-09,17:00,18.0,0.7,1.9,82.0
2017-05-09,18:00,16.7,1.0,0.7,88.0
2017-05-09,19:00,16.3,0.5,1.5,89.0
2017-05-09,20:00,15.8,0.0,1.1,87.0
2017-05-09,21:00,15.6,0.0,0.3,86.0
2017-05-09,22:00,15.4,0.0,1.4,87.0
2017-05-09,23:00,15.3,0.0,1.2,87.0
2017-05-10,0:00,15.3,0.0,1.4,77.0
2017-05-10,1:00,15.4,0.0,1.3,76.0
2017-05-10,2:00,15.4,0.0,1.6,77.0
2017-05-10,3:00,15.3,0.0,0.4,78.0
2017-05-10,4:00,15.0,0.4,1.2,88.0
2017-05-10,5:00,14.7,0.6,0.1,93.0
2017-05-10,6:00,14.6,0.5,0.9,94.0
2017-05-10,7:00,14.5,0.5,1.9,94.0
2017-05-10,8:00,15.0,0.5,1.4,94.0
2017-05-10,9:00,16.0,0.0,2.8,84.0
2017-05-10,10:00,17.2,0.0,2.9,74.0
2017-05-10,11:00,17.4,0.0,2.8,74.0
2017-05-10,12:00,17.9,0.0,3.4,67.0
2017-05-10,13:00,19.1,0.0,2.2,67.0
2017-05-10,14:00,19.7,0.0,3.4,61.0
2017-05-10,15:00,19.3,0.0,4.3,65.0
2017-05-10,16:00,20.6,0.0,3.2,56.0
2017-05-10,17:00,20.7,0.0,3.1,56.0
2017-05-10,18:00,18.9,0.0,2.8,59.0
2017-05-10,19:00,16.9,0.0,3.4,63.0
2017-05-10,20:00,15.5,0.0,3.2,64.0
2017-05-10,21:00,14.9,0.0,2.5,66.0
2017-05-10,22:00,14.5,0.0,1.8,68.0
2017-05-10,23:00,14.5,0.0,2.2,67.0
2017-05-11,0:00,14.5,0.0,1.7,71.0
2017-05-11,1:00,14.1,0.0,0.3,75.0
2017-05-11,2:00,13.8,0.0,1.0,81.0
2017-05-11,3:00,13.4,0.0,1.4,79.0
2017-05-11,4:00,13.2,0.0,1.0,81.0
2017-05-11,5:00,13.4,0.0,1.9,78.0
2017-05-11,6:00,13.7,0.0,2.5,77.0
2017-05-11,7:00,14.2,0.0,2.1,75.0
2017-05-11,8:00,15.1,0.0,2.2,71.0
2017-05-11,9:00,16.8,0.0,1.8,62.0
2017-05-11,10:00,18.3,0.0,0.8,58.0
2017-05-11,11:00,19.1,0.0,1.7,59.0
2017-05-11,12:00,21.4,0.0,1.8,54.0
2017-05-11,13:00,22.9,0.0,1.8,54.0
2017-05-11,14:00,23.5,0.0,2.9,53.0
2017-05-11,15:00,24.4,0.0,3.3,52.0
2017-05-11,16:00,24.1,0.0,2.8,53.0
2017-05-11,17:00,24.8,0.0,2.5,48.0
2017-05-11,18:00,24.6,0.0,1.6,49.0
2017-05-11,19:00,23.2,0.0,2.5,55.0
2017-05-11,20:00,22.2,0.0,1.8,63.0
2017-05-11,21:00,21.3,0.0,1.2,71.0
2017-05-11,22:00,20.7,0.0,1.7,66.0
2017-05-11,23:00,19.9,0.0,0.8,73.0
2017-05-12,0:00,19.0,0.0,0.6,78.0
2017-05-12,1:00,18.6,0.0,1.0,75.0
2017-05-12,2:00,18.1,0.0,0.8,77.0
2017-05-12,3:00,18.0,0.0,1.3,75.0
2017-05-12,4:00,19.0,0.0,1.7,65.0
2017-05-12,5:00,19.4,0.0,2.3,65.0
2017-05-12,6:00,19.5,0.0,3.3,67.0
2017-05-12,7:00,19.4,0.0,2.7,71.0
2017-05-12,8:00,19.7,0.0,2.7,71.0
2017-05-12,9:00,19.8,0.0,2.8,71.0
2017-05-12,10:00,20.3,0.0,2.4,69.0
2017-05-12,11:00,20.7,0.0,2.7,70.0
2017-05-12,12:00,20.8,0.0,2.2,70.0
2017-05-12,13:00,21.0,0.0,2.1,71.0
2017-05-12,14:00,20.2,0.0,3.8,75.0
2017-05-12,15:00,19.3,0.0,2.7,76.0
2017-05-12,16:00,19.8,0.0,2.9,68.0
2017-05-12,17:00,19.8,0.0,3.0,66.0
2017-05-12,18:00,19.8,0.0,2.4,65.0
2017-05-12,19:00,19.6,0.0,1.7,66.0
2017-05-12,20:00,19.1,0.0,2.5,66.0
2017-05-12,21:00,18.6,0.0,1.0,70.0
2017-05-12,22:00,18.2,0.0,1.3,70.0
2017-05-12,23:00,17.6,0.0,1.2,73.0
2017-05-13,0:00,16.8,0.0,0.8,79.0
2017-05-13,1:00,16.4,0.0,1.4,79.0
2017-05-13,2:00,16.1,0.0,2.9,83.0
2017-05-13,3:00,15.8,0.0,2.3,84.0
2017-05-13,4:00,15.5,0.0,0.7,86.0
2017-05-13,5:00,15.1,0.0,0.3,88.0
2017-05-13,6:00,14.8,0.0,1.3,87.0
2017-05-13,7:00,15.5,0.0,1.0,83.0
2017-05-13,8:00,17.1,0.0,3.4,76.0
2017-05-13,9:00,19.1,0.0,2.4,69.0
2017-05-13,10:00,20.6,0.0,3.5,63.0
2017-05-13,11:00,20.6,0.0,2.1,62.0
2017-05-13,12:00,22.6,0.0,4.2,55.0
2017-05-13,13:00,22.0,0.0,5.5,57.0
2017-05-13,14:00,22.2,0.0,4.9,56.0
2017-05-13,15:00,18.4,4.0,8.0,77.0
2017-05-13,16:00,16.3,2.0,5.9,88.0
2017-05-13,17:00,15.2,0.0,7.4,84.0
2017-05-13,18:00,14.8,0.0,3.7,82.0
2017-05-13,19:00,15.0,0.0,2.7,81.0
2017-05-13,20:00,14.2,0.0,3.4,83.0
2017-05-13,21:00,13.6,0.0,3.1,84.0
2017-05-13,22:00,13.1,0.0,3.0,84.0
2017-05-13,23:00,12.8,0.0,1.3,85.0
2017-05-14,0:00,12.4,0.0,3.5,84.0
2017-05-14,1:00,12.3,0.0,4.0,85.0
